,orders_details_id_x,line_dd,moisture_x,bulk_density,sifter_speed_nominal_pct,steam_pressure,dd_speed,temp_out,water_pct,water_correction,fat_pct,particles_grp1,particles_grp2,particles_grp3,moisture_y,elems
232,14,DD08,3.54,190,0.7,7,7.5,111,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
233,14,DD08,3.61,190,0.7,7,7.5,111,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
234,14,DD08,3.12,190,0.7,7,7.5,111,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
235,14,DD08,3.45,180,0.7,7,7.5,111,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
236,14,DD08,3.45,180,0.7,7,7.5,111,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
237,14,DD08,3.12,190,0.7,7,7.5,111,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
238,14,DD08,3.32,190,0.7,7,7.5,111,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
239,14,DD08,3.51,190,0.7,7,7.5,111,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
240,14,DD08,3.29,190,0.7,7,7.5,111,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
241,14,DD08,3.4,190,0.7,7,7.5,111,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
242,14,DD08,3.23,190,0.7,7,7.5,111,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
243,14,DD08,2.88,190,0.7,7,7.5,111,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
244,14,DD08,3.11,190,0.7,7,7.5,111,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
245,14,DD08,3.58,180,0.7,7,7.5,111,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
246,14,DD08,3.55,180,0.7,7,7.5,111,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
247,15,DD08,3.1,200,0.7,7,7.5,115,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
248,15,DD08,2.74,200,0.7,6.5,7.5,115,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
249,15,DD08,3.22,200,0.7,6,7.5,115,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
250,15,DD08,3.28,210,0.7,6,7.5,115,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
251,15,DD08,3.32,200,0.7,6,8,115,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
252,15,DD08,3.23,200,0.7,6,8,115,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
253,15,DD08,3.85,200,0.7,6,8,115,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
254,15,DD08,3.72,200,0.7,6,8,115,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
255,15,DD08,3.06,210,0.7,6,8,115,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
256,15,DD08,3.62,210,0.7,6,8,115,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
257,15,DD08,3.56,210,0.7,6,8,115,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
258,15,DD08,3.37,220,0.7,6,8,115,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
259,15,DD08,4.19,210,0.7,6,8,115,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
260,15,DD08,3.5,220,0.7,6,8,115,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
261,15,DD08,3.32,220,0.7,6,8,115,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
262,15,DD08,3.36,210,0.7,6,8,115,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
263,15,DD08,4.43,190,0.7,6,8,118,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
264,15,DD08,3.98,220,0.8,6,8,118,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
265,15,DD08,4.35,190,0.8,6,7.5,118,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
266,15,DD08,3.7,180,0.8,6,7.5,118,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
267,15,DD08,3.52,210,0.9,6.5,8,118,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
268,15,DD08,3.59,210,0.9,6.5,8,118,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
269,15,DD08,3.6,210,0.9,6.5,8,118,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
270,15,DD08,3.66,210,0.9,6.5,8,118,0.66,-10,0.054,0.135,0.587,0.28,10.4,1
271,16,DD08,3.33,180,0.9,6.5,8,118,0.66,-10,0.057003,0.342207,0.444572,0.213505,10.7861,2
272,16,DD08,3.55,180,0.9,6.5,8,118,0.66,-10,0.057003,0.342207,0.444572,0.213505,10.7861,2
273,16,DD08,3.67,190,0.9,6.5,8,118,0.66,-10,0.057003,0.342207,0.444572,0.213505,10.7861,2
274,16,DD08,3.14,180,0.9,6.5,8,118,0.66,-10,0.057003,0.342207,0.444572,0.213505,10.7861,2
275,16,DD08,3.61,200,0.9,6.5,8,118,0.66,-10,0.057003,0.342207,0.444572,0.213505,10.7861,2
276,16,DD08,3.45,200,0.9,6.5,8,118,0.66,-10,0.057003,0.342207,0.444572,0.213505,10.7861,2
277,16,DD08,4,210,0.9,6.5,8,118,0.66,-10,0.057003,0.342207,0.444572,0.213505,10.7861,2
278,16,DD08,3.33,210,0.9,6,7,117,0.66,-15,0.057003,0.342207,0.444572,0.213505,10.7861,2
279,16,DD08,3.21,190,0.9,7,7.5,117,0.66,-15,0.057003,0.342207,0.444572,0.213505,10.7861,2
280,16,DD08,3.46,190,0.9,7,7.5,117,0.66,-15,0.057003,0.342207,0.444572,0.213505,10.7861,2
281,16,DD08,2.93,190,0.9,7,7.5,117,0.66,-15,0.057003,0.342207,0.444572,0.213505,10.7861,2
282,16,DD08,4.12,190,0.9,7,7.5,117,0.66,-20,0.057003,0.342207,0.444572,0.213505,10.7861,2
283,16,DD08,3.51,180,0.9,7,7.5,117,0.66,-20,0.057003,0.342207,0.444572,0.213505,10.7861,2
284,16,DD08,3.51,180,0.9,7,7.5,116,0.66,-20,0.057003,0.342207,0.444572,0.213505,10.7861,2
285,16,DD08,2.57,190,0.9,7,7.5,116,0.66,-20,0.057003,0.342207,0.444572,0.213505,10.7861,2
286,16,DD08,3.19,190,0.9,7,7.5,116,0.66,-20,0.057003,0.342207,0.444572,0.213505,10.7861,2
287,16,DD08,3.22,200,0.9,7,7.5,116,0.66,-20,0.057003,0.342207,0.444572,0.213505,10.7861,2
288,16,DD08,3.13,190,0.9,7,7.5,116,0.66,-20,0.057003,0.342207,0.444572,0.213505,10.7861,2
289,16,DD08,3.28,190,0.9,7,7.5,116,0.66,-20,0.057003,0.342207,0.444572,0.213505,10.7861,2
290,16,DD08,3.44,180,0.9,6.7,7.5,116,0.66,-20,0.057003,0.342207,0.444572,0.213505,10.7861,2
291,16,DD08,3.51,200,0.9,6.7,7.5,116,0.66,-20,0.057003,0.342207,0.444572,0.213505,10.7861,2
292,16,DD08,2.96,190,0.9,6.7,7.5,116,0.66,-20,0.057003,0.342207,0.444572,0.213505,10.7861,2
293,16,DD08,2.83,190,0.9,6.7,7.5,116,0.66,-40,0.057003,0.342207,0.444572,0.213505,10.7861,2
294,16,DD08,3.01,190,0.9,6.7,7.5,116,0.66,-40,0.057003,0.342207,0.444572,0.213505,10.7861,2
295,16,DD08,3.15,190,0.9,6.7,7.5,116,0.66,-40,0.057003,0.342207,0.444572,0.213505,10.7861,2
296,16,DD08,3.19,190,0.9,6.7,7.5,116,0.66,-40,0.057003,0.342207,0.444572,0.213505,10.7861,2
297,16,DD08,3.42,190,0.9,6.7,8,116,0.66,-40,0.057003,0.342207,0.444572,0.213505,10.7861,2
298,17,DD08,3.46,210,0.9,6.5,6,113,0.66,-40,0.060943,0.564351,0.229223,0.197958,11.1692,3
299,17,DD08,3.34,220,0.7,6.5,7,113,0.66,-40,0.060943,0.564351,0.229223,0.197958,11.1692,3
300,17,DD08,3.01,220,0.7,6.5,7,113,0.66,-40,0.060943,0.564351,0.229223,0.197958,11.1692,3
301,17,DD08,3.54,230,0.7,6.2,8,113,0.66,-40,0.060943,0.564351,0.229223,0.197958,11.1692,3
302,17,DD08,3.52,230,0.7,6.2,8,113,0.66,-40,0.060943,0.564351,0.229223,0.197958,11.1692,3
303,17,DD08,3.73,200,0.7,6.2,8,113,0.66,-40,0.060943,0.564351,0.229223,0.197958,11.1692,3
304,17,DD08,4.34,220,0.7,6.2,8,113,0.66,-40,0.060943,0.564351,0.229223,0.197958,11.1692,3
305,17,DD08,4.34,210,0.7,6.2,8,113,0.66,-40,0.060943,0.564351,0.229223,0.197958,11.1692,3
306,17,DD08,4.09,220,0.7,6.2,8,113,0.66,-40,0.060943,0.564351,0.229223,0.197958,11.1692,3
307,17,DD08,4.12,220,0.7,6.2,8,113,0.66,-40,0.060943,0.564351,0.229223,0.197958,11.1692,3
308,17,DD08,4.23,220,0.7,6.2,8,113,0.66,-40,0.060943,0.564351,0.229223,0.197958,11.1692,3
309,17,DD08,4.4,210,0.7,6.2,8,103,0.66,-40,0.060943,0.564351,0.229223,0.197958,11.1692,3
310,17,DD08,4.37,210,0.7,6.2,8,118,0.66,-40,0.060943,0.564351,0.229223,0.197958,11.1692,3
311,17,DD08,4.43,210,0.7,6.2,8,118,0.66,-40,0.060943,0.564351,0.229223,0.197958,11.1692,3
312,17,DD08,4.4,210,0.7,6.2,8,118,0.66,-40,0.060943,0.564351,0.229223,0.197958,11.1692,3
313,17,DD08,4.81,210,0.7,6.2,8,118,0.66,-10,0.060943,0.564351,0.229223,0.197958,11.1692,3
314,17,DD08,4,220,0.7,6.2,8,118,0.66,-10,0.060943,0.564351,0.229223,0.197958,11.1692,3
315,17,DD08,3.88,220,0.7,6.2,8,118,0.66,-10,0.060943,0.564351,0.229223,0.197958,11.1692,3
316,17,DD08,4.9,210,0.7,6.2,8,118,0.66,-10,0.060943,0.564351,0.229223,0.197958,11.1692,3
317,17,DD08,3.51,230,0.7,6.2,8,118,0.66,-10,0.060943,0.564351,0.229223,0.197958,11.1692,3
318,17,DD08,4.14,210,0.7,6.2,8,118,0.66,-10,0.060943,0.564351,0.229223,0.197958,11.1692,3
319,17,DD08,3.08,230,0.7,6.2,8,118,0.66,-10,0.060943,0.564351,0.229223,0.197958,11.1692,3
320,17,DD08,4.86,220,0.7,6.2,8,118,0.66,-10,0.060943,0.564351,0.229223,0.197958,11.1692,3
321,18,DD08,3.5,230,0.7,6.5,8,114,0.66,-40,0.060895,0.568131,0.231151,0.192712,11.1716,4
322,18,DD08,4.94,190,0.7,6.5,8,114,0.66,-40,0.060895,0.568131,0.231151,0.192712,11.1716,4
323,18,DD08,3.74,200,0.7,6.5,8,114,0.66,-40,0.060895,0.568131,0.231151,0.192712,11.1716,4
324,18,DD08,4.44,200,0.7,6.5,8,114,0.66,-40,0.060895,0.568131,0.231151,0.192712,11.1716,4
325,18,DD08,3.91,210,0.7,6.5,8,114,0.66,-40,0.060895,0.568131,0.231151,0.192712,11.1716,4
326,18,DD08,4.41,200,0.7,6.5,8,114,0.66,-40,0.060895,0.568131,0.231151,0.192712,11.1716,4
327,18,DD08,4.3,210,0.7,6.5,8,114,0.66,-40,0.060895,0.568131,0.231151,0.192712,11.1716,4
328,18,DD08,4.42,200,0.7,6.5,8,114,0.66,-40,0.060895,0.568131,0.231151,0.192712,11.1716,4
329,18,DD08,3.99,210,0.7,6.5,8,114,0.66,-40,0.060895,0.568131,0.231151,0.192712,11.1716,4
330,18,DD08,3.47,210,0.7,6.5,8,114,0.66,-40,0.060895,0.568131,0.231151,0.192712,11.1716,4
331,18,DD08,3.69,200,0.7,6.5,8,114,0.66,-40,0.060895,0.568131,0.231151,0.192712,11.1716,4
332,19,DD08,3.01,190,0.7,7,6,110,0.66,-50,0.061,0.562494,0.228204,0.200603,11.1724,4
333,19,DD08,3.05,210,0.7,6.5,7,110,0.66,-50,0.061,0.562494,0.228204,0.200603,11.1724,4
334,19,DD08,3.34,200,0.7,6.5,8,110,0.66,-50,0.061,0.562494,0.228204,0.200603,11.1724,4
335,19,DD08,3.52,190,0.7,6.5,8,110,0.66,-50,0.061,0.562494,0.228204,0.200603,11.1724,4
336,19,DD08,3.49,190,0.7,6.5,8,110,0.66,-50,0.061,0.562494,0.228204,0.200603,11.1724,4
337,19,DD08,3.93,190,0.7,6.5,8,110,0.66,-50,0.061,0.562494,0.228204,0.200603,11.1724,4
338,19,DD08,3.89,190,0.7,6.5,8,110,0.66,-50,0.061,0.562494,0.228204,0.200603,11.1724,4
339,19,DD08,3.67,180,0.7,6.5,8,110,0.66,-50,0.061,0.562494,0.228204,0.200603,11.1724,4
340,19,DD08,3.62,180,0.7,6.5,8,110,0.66,-50,0.061,0.562494,0.228204,0.200603,11.1724,4
341,19,DD08,3.52,180,0.7,6.5,8,110,0.66,-50,0.061,0.562494,0.228204,0.200603,11.1724,4
342,19,DD08,2.99,210,0.7,6.5,8,110,0.66,-50,0.061,0.562494,0.228204,0.200603,11.1724,4
343,19,DD08,3.22,200,0.7,6.5,8,110,0.66,-50,0.061,0.562494,0.228204,0.200603,11.1724,4
344,19,DD08,3.41,200,0.7,6.5,8,110,0.66,-50,0.061,0.562494,0.228204,0.200603,11.1724,4
345,19,DD08,3.93,190,0.7,6.5,8,110,0.66,-50,0.061,0.562494,0.228204,0.200603,11.1724,4
346,19,DD08,3.76,190,0.7,6.5,8,110,0.66,-50,0.061,0.562494,0.228204,0.200603,11.1724,4
347,19,DD08,4.62,190,0.7,6.5,8,110,0.66,-50,0.061,0.562494,0.228204,0.200603,11.1724,4
348,19,DD08,4.12,180,0.7,6.5,8,111,0.66,-50,0.061,0.562494,0.228204,0.200603,11.1724,4
349,19,DD08,4.01,180,0.7,6.5,8,111,0.66,-50,0.061,0.562494,0.228204,0.200603,11.1724,4
350,19,DD08,4.22,180,0.7,6.5,8,111,0.66,-50,0.061,0.562494,0.228204,0.200603,11.1724,4
351,19,DD08,4.56,180,0.7,6.5,8,111,0.66,-50,0.061,0.562494,0.228204,0.200603,11.1724,4
352,21,DD08,3.83,190,0.8,6.3,7,120,0.66,-40,0.05916,0.548035,0.223475,0.21759,11.3605,2
353,21,DD08,3.5,200,0.8,6.3,7,120,0.66,-40,0.05916,0.548035,0.223475,0.21759,11.3605,2
354,21,DD08,4.24,190,0.8,6.3,7,120,0.66,-40,0.05916,0.548035,0.223475,0.21759,11.3605,2
355,21,DD08,3.34,190,0.8,6.3,7,120,0.66,-40,0.05916,0.548035,0.223475,0.21759,11.3605,2
356,21,DD08,3.42,190,0.8,6.3,7,120,0.66,-40,0.05916,0.548035,0.223475,0.21759,11.3605,2
357,21,DD08,4.07,190,0.8,6.3,7,120,0.66,-40,0.05916,0.548035,0.223475,0.21759,11.3605,2
358,21,DD08,3.8,190,0.8,6.3,7,120,0.66,-40,0.05916,0.548035,0.223475,0.21759,11.3605,2
359,21,DD08,3.83,190,0.8,6.3,7,120,0.66,-40,0.05916,0.548035,0.223475,0.21759,11.3605,2
360,21,DD08,3.4,210,0.8,6.3,7,120,0.66,-40,0.05916,0.548035,0.223475,0.21759,11.3605,2
361,21,DD08,3.74,200,0.8,6.3,7,120,0.66,-40,0.05916,0.548035,0.223475,0.21759,11.3605,2
362,21,DD08,3.55,200,0.8,6.3,7,120,0.66,-40,0.05916,0.548035,0.223475,0.21759,11.3605,2
363,21,DD08,3.4,200,0.8,6.3,7,120,0.66,-40,0.05916,0.548035,0.223475,0.21759,11.3605,2
364,21,DD08,3.02,220,0.8,6.3,7,120,0.66,-40,0.05916,0.548035,0.223475,0.21759,11.3605,2
365,21,DD08,3.35,210,0.8,6.3,7,120,0.66,-40,0.05916,0.548035,0.223475,0.21759,11.3605,2
366,21,DD08,3.83,220,0.8,6.3,7,120,0.66,-40,0.05916,0.548035,0.223475,0.21759,11.3605,2
367,21,DD08,3.7,220,0.8,6.3,7,120,0.66,-40,0.05916,0.548035,0.223475,0.21759,11.3605,2
368,21,DD08,3.7,200,0.8,6.3,7,120,0.66,-40,0.05916,0.548035,0.223475,0.21759,11.3605,2
369,21,DD08,3.87,200,0.8,6.3,7,120,0.66,-40,0.05916,0.548035,0.223475,0.21759,11.3605,2
370,21,DD08,3.88,200,0.8,6.3,7,120,0.66,-40,0.05916,0.548035,0.223475,0.21759,11.3605,2
371,21,DD08,4.04,180,0.8,6.3,6.5,120,0.66,-45,0.05916,0.548035,0.223475,0.21759,11.3605,2
372,21,DD08,3.24,210,0.8,6.3,6.5,120,0.66,-40,0.05916,0.548035,0.223475,0.21759,11.3605,2
373,21,DD08,3.17,210,0.8,6.3,6.5,120,0.66,-40,0.05916,0.548035,0.223475,0.21759,11.3605,2
374,21,DD08,3.46,210,0.8,6.3,7,120,0.66,-40,0.05916,0.548035,0.223475,0.21759,11.3605,2
375,22,DD08,3.51,180,0.9,6.3,7,118,0.66,-40,0.059152,0.548202,0.22357,0.217348,11.3606,2
376,22,DD08,3.6,180,0.9,6.3,7,118,0.66,-40,0.059152,0.548202,0.22357,0.217348,11.3606,2
377,22,DD08,3.44,190,0.9,6.3,7,118,0.66,-40,0.059152,0.548202,0.22357,0.217348,11.3606,2
378,22,DD08,3.28,180,0.9,6.3,7,118,0.66,-40,0.059152,0.548202,0.22357,0.217348,11.3606,2
379,22,DD08,9.1,200,0.9,6.3,7,118,0.66,-40,0.059152,0.548202,0.22357,0.217348,11.3606,2
380,22,DD08,4.97,200,0.9,6.3,7,118,0.66,-40,0.059152,0.548202,0.22357,0.217348,11.3606,2
381,22,DD08,4.63,210,0.9,6.6,7,118,0.66,-40,0.059152,0.548202,0.22357,0.217348,11.3606,2
382,22,DD08,4.67,210,0.9,6.6,7,118,0.66,-40,0.059152,0.548202,0.22357,0.217348,11.3606,2
383,22,DD08,3.3,190,0.9,6.6,7,118,0.66,-40,0.059152,0.548202,0.22357,0.217348,11.3606,2
384,22,DD08,3.09,190,0.9,6.6,7,118,0.66,-40,0.059152,0.548202,0.22357,0.217348,11.3606,2
385,22,DD08,5.11,190,0.9,6.6,7,118,0.66,-40,0.059152,0.548202,0.22357,0.217348,11.3606,2
386,22,DD08,3.02,190,0.9,6.6,7,118,0.66,-40,0.059152,0.548202,0.22357,0.217348,11.3606,2
387,22,DD08,3.04,180,0.9,6.6,7,118,0.66,-40,0.059152,0.548202,0.22357,0.217348,11.3606,2
388,22,DD08,4.23,180,0.9,6.6,7,118,0.66,-40,0.059152,0.548202,0.22357,0.217348,11.3606,2
389,22,DD08,3.24,190,0.9,6.6,7,118,0.66,-40,0.059152,0.548202,0.22357,0.217348,11.3606,2
390,22,DD08,3.44,190,0.9,6.6,7,118,0.66,-40,0.059152,0.548202,0.22357,0.217348,11.3606,2
391,22,DD08,3.17,200,0.9,6.6,7,118,0.66,-40,0.059152,0.548202,0.22357,0.217348,11.3606,2
392,23,DD08,3.07,190,0.9,6.5,7,119,0.66,-40,0.0608,0.5138,0.204,0.2672,11.34,2
393,23,DD08,4.46,190,0.9,6.5,7.5,119,0.66,-30,0.0608,0.5138,0.204,0.2672,11.34,2
394,23,DD08,3.04,180,0.8,6.5,7.5,119,0.66,-30,0.0608,0.5138,0.204,0.2672,11.34,2
395,23,DD08,3.94,,0.8,6.5,7,119,0.66,-30,0.0608,0.5138,0.204,0.2672,11.34,2
396,26,DD08,4.15,200,0.8,6,7.5,113,0.66,-40,0.058222,0.500436,0.242716,0.232084,10.9192,3
397,26,DD08,3.88,200,0.8,6,7.5,113,0.66,-40,0.058222,0.500436,0.242716,0.232084,10.9192,3
398,26,DD08,3.85,200,0.8,6,7.5,113,0.66,-40,0.058222,0.500436,0.242716,0.232084,10.9192,3
399,26,DD08,3.47,200,0.8,6,7.5,113,0.66,-40,0.058222,0.500436,0.242716,0.232084,10.9192,3
400,26,DD08,3.48,200,0.8,6,7.5,114,0.66,-40,0.058222,0.500436,0.242716,0.232084,10.9192,3
401,24,DD08,2.85,200,0.8,6,6,119,0.66,-40,0.063014,0.360451,0.30331,0.242949,9.3506,3
402,24,DD08,3.08,200,0.8,6,7,119,0.66,-45,0.063014,0.360451,0.30331,0.242949,9.3506,3
403,24,DD08,3.32,200,0.8,6,7,119,0.66,-45,0.063014,0.360451,0.30331,0.242949,9.3506,3
404,24,DD08,3.34,200,0.8,6,7,119,0.66,-45,0.063014,0.360451,0.30331,0.242949,9.3506,3
405,24,DD08,4.05,190,0.8,6,7.5,119,0.66,-45,0.063014,0.360451,0.30331,0.242949,9.3506,3
406,24,DD08,3.68,190,0.8,6,7.5,119,0.66,-45,0.063014,0.360451,0.30331,0.242949,9.3506,3
407,24,DD08,3.7,190,0.8,6,7.5,110,0.66,-45,0.063014,0.360451,0.30331,0.242949,9.3506,3
408,24,DD08,3.63,200,0.8,6,7.5,110,0.66,-40,0.063014,0.360451,0.30331,0.242949,9.3506,3
409,24,DD08,3.58,200,0.8,6,7.5,110,0.66,-40,0.063014,0.360451,0.30331,0.242949,9.3506,3
410,24,DD08,3.66,200,0.8,6,7.5,110,0.66,-40,0.063014,0.360451,0.30331,0.242949,9.3506,3
411,24,DD08,3.81,200,0.8,6,7.5,110,0.66,-40,0.063014,0.360451,0.30331,0.242949,9.3506,3
412,24,DD08,3.61,200,0.8,6,7.5,110,0.66,-40,0.063014,0.360451,0.30331,0.242949,9.3506,3
413,24,DD08,3.72,200,0.8,6,7.5,110,0.66,-40,0.063014,0.360451,0.30331,0.242949,9.3506,3
414,24,DD08,3.66,200,0.8,6,7.5,110,0.66,-40,0.063014,0.360451,0.30331,0.242949,9.3506,3
415,24,DD08,3.6,200,0.8,6,7.5,116,0.66,-40,0.063014,0.360451,0.30331,0.242949,9.3506,3
416,24,DD08,3.27,210,0.8,6,7.5,116,0.66,-40,0.063014,0.360451,0.30331,0.242949,9.3506,3
417,24,DD08,4.08,210,0.8,6,7.5,116,0.66,-40,0.063014,0.360451,0.30331,0.242949,9.3506,3
418,24,DD08,4.05,190,0.8,6,7.5,116,0.66,-40,0.063014,0.360451,0.30331,0.242949,9.3506,3
419,24,DD08,3.14,210,0.8,6,7,116,0.66,-40,0.063014,0.360451,0.30331,0.242949,9.3506,3
420,24,DD08,4.19,210,0.8,6,7,116,0.66,-40,0.063014,0.360451,0.30331,0.242949,9.3506,3
421,24,DD08,5.05,210,0.8,6,7,116,0.66,-40,0.063014,0.360451,0.30331,0.242949,9.3506,3
422,24,DD08,3.9,200,0.8,6,7,116,0.66,-40,0.063014,0.360451,0.30331,0.242949,9.3506,3
423,25,DD08,3.45,210,0.8,6,7.5,113,0.66,-40,0.0619,0.386735,0.30101,0.228885,9.583,2
424,25,DD08,4.27,190,0.8,6,7.5,113,0.66,-40,0.0619,0.386735,0.30101,0.228885,9.583,2
425,25,DD08,4.43,200,0.8,6,7.5,113,0.66,-40,0.0619,0.386735,0.30101,0.228885,9.583,2
426,25,DD08,4.4,200,0.8,6,7.5,113,0.66,-40,0.0619,0.386735,0.30101,0.228885,9.583,2
427,25,DD08,3.72,200,0.8,6,7.5,113,0.66,-40,0.0619,0.386735,0.30101,0.228885,9.583,2
428,25,DD08,3.88,200,0.8,6,7.5,113,0.66,-40,0.0619,0.386735,0.30101,0.228885,9.583,2
429,25,DD08,4.97,200,0.8,6,7.5,113,0.66,-40,0.0619,0.386735,0.30101,0.228885,9.583,2
430,25,DD08,4.98,200,0.8,6,7.5,113,0.66,-40,0.0619,0.386735,0.30101,0.228885,9.583,2
431,25,DD08,4.62,200,0.8,6,7.5,113,0.66,-40,0.0619,0.386735,0.30101,0.228885,9.583,2
432,25,DD08,4.14,200,0.8,6,7.5,113,0.66,-40,0.0619,0.386735,0.30101,0.228885,9.583,2
433,25,DD08,4.21,200,0.8,6,7.5,113,0.66,-40,0.0619,0.386735,0.30101,0.228885,9.583,2
434,25,DD08,3.93,200,0.8,6,7.5,113,0.66,-40,0.0619,0.386735,0.30101,0.228885,9.583,2
435,25,DD08,3.4,210,0.8,6,7.5,113,0.66,-40,0.0619,0.386735,0.30101,0.228885,9.583,2
436,25,DD08,3.71,210,0.8,6,7.5,113,0.66,-40,0.0619,0.386735,0.30101,0.228885,9.583,2
437,25,DD08,4.01,210,0.8,6,7.5,113,0.66,-40,0.0619,0.386735,0.30101,0.228885,9.583,2
438,25,DD08,4.17,210,0.8,6,7.5,113,0.66,-40,0.0619,0.386735,0.30101,0.228885,9.583,2
439,25,DD08,3.32,210,0.8,6,7.5,113,0.66,-40,0.0619,0.386735,0.30101,0.228885,9.583,2
440,25,DD08,4.9,210,0.8,6,7.5,113,0.66,-40,0.0619,0.386735,0.30101,0.228885,9.583,2
441,25,DD08,3.27,210,0.8,6,7.5,113,0.66,-40,0.0619,0.386735,0.30101,0.228885,9.583,2
442,25,DD08,3.76,210,0.8,6,7.5,113,0.66,-40,0.0619,0.386735,0.30101,0.228885,9.583,2
443,25,DD08,4.01,210,0.8,6,7.5,113,0.66,-40,0.0619,0.386735,0.30101,0.228885,9.583,2
444,25,DD08,4.12,210,0.8,6,7.5,113,0.66,-40,0.0619,0.386735,0.30101,0.228885,9.583,2
445,25,DD08,4.21,200,0.8,6,7.5,113,0.66,-40,0.0619,0.386735,0.30101,0.228885,9.583,2
446,25,DD08,3.77,200,0.8,6,7.5,113,0.66,-40,0.0619,0.386735,0.30101,0.228885,9.583,2
447,29,DD08,3.74,210,0.8,5.9,8,110,0.66,-40,0.057432,0.558345,0.191689,0.239386,12.5417,2
448,29,DD08,4.32,210,0.75,5.9,8,110,0.66,-30,0.057432,0.558345,0.191689,0.239386,12.5417,2
449,29,DD08,4.73,200,0.75,5.9,8,110,0.66,-30,0.057432,0.558345,0.191689,0.239386,12.5417,2
450,29,DD08,4.58,200,0.75,5.9,8,110,0.66,-30,0.057432,0.558345,0.191689,0.239386,12.5417,2
451,29,DD08,4.25,200,0.75,6,8,110,0.66,-30,0.057432,0.558345,0.191689,0.239386,12.5417,2
452,29,DD08,4.09,200,0.75,6,8,111,0.66,-30,0.057432,0.558345,0.191689,0.239386,12.5417,2
453,29,DD08,3.79,210,0.75,6,8,111,0.66,-30,0.057432,0.558345,0.191689,0.239386,12.5417,2
454,29,DD08,3.81,210,0.75,6,8,111,0.66,-30,0.057432,0.558345,0.191689,0.239386,12.5417,2
455,29,DD08,3.92,210,0.75,5.8,8,111,0.66,-30,0.057432,0.558345,0.191689,0.239386,12.5417,2
456,29,DD08,4.16,210,0.75,5.8,8,111,0.66,-30,0.057432,0.558345,0.191689,0.239386,12.5417,2
457,29,DD08,4.34,210,0.75,5.8,8,111,0.66,-30,0.057432,0.558345,0.191689,0.239386,12.5417,2
458,29,DD08,4.25,220,0.75,5.8,8,111,0.66,-30,0.057432,0.558345,0.191689,0.239386,12.5417,2
459,29,DD08,4,200,0.75,5.9,8,111,0.66,-30,0.057432,0.558345,0.191689,0.239386,12.5417,2
460,29,DD08,4.4,220,0.75,5.9,8,112,0.66,-20,0.057432,0.558345,0.191689,0.239386,12.5417,2
461,29,DD08,4.67,200,0.75,5.9,8,112,0.66,-20,0.057432,0.558345,0.191689,0.239386,12.5417,2
462,29,DD08,4.21,200,0.75,5.9,8,111,0.66,-20,0.057432,0.558345,0.191689,0.239386,12.5417,2
463,29,DD08,3.82,220,0.75,5.9,8,111,0.66,-20,0.057432,0.558345,0.191689,0.239386,12.5417,2
464,29,DD08,4.02,210,0.75,5.9,8,111,0.66,-20,0.057432,0.558345,0.191689,0.239386,12.5417,2
465,29,DD08,3.09,200,0.75,5.9,8,111,0.66,-20,0.057432,0.558345,0.191689,0.239386,12.5417,2
466,29,DD08,3.09,210,0.75,5.9,8,111,0.66,-20,0.057432,0.558345,0.191689,0.239386,12.5417,2
467,29,DD08,3.4,210,0.75,5.9,8,111,0.66,-20,0.057432,0.558345,0.191689,0.239386,12.5417,2
