,line_dd,process_order,testing_time,moisture_x,bulk_density,orders_details_id_y,bigbag_number,bigbag_filling_time_end,sifter_speed_nominal_pct,orders_details_id_x,steam_preasure,dd_speed,temp_out,orders_details_id_y,slurry_process_order,slurry_line,slurry_start_time,water_pct,water_correction,Unnamed: 0,id,particles_grp1,particles_grp2,particles_grp3,moisture_y,usage_pct,elems
101,DD02,101069802.0,2018-04-13 00:30:00.000,3.62,220.0,5,31,2018-04-05 15:00:00,1.0,6,6.3,9.5,130.0,5,4,SL 2,2018-04-05 14:00:00,0.66,-40.0,6,6,0.78098,0.21902,0.0,11.6312,1.0,4
102,DD02,101069802.0,2018-04-13 01:30:00.000,3.6,220.0,6,15,2018-04-13 01:30:00,1.0,6,6.3,9.5,130.0,5,4,SL 2,2018-04-05 14:00:00,0.66,-40.0,6,6,0.78098,0.21902,0.0,11.6312,1.0,4
103,DD02,101069802.0,2018-04-13 02:30:00.000,3.66,220.0,6,16,2018-04-13 02:15:00,1.0,6,6.3,9.5,130.0,5,4,SL 2,2018-04-05 14:00:00,0.66,-40.0,6,6,0.78098,0.21902,0.0,11.6312,1.0,4
104,DD02,101069802.0,2018-04-13 03:30:00.000,3.7,220.0,6,17,2018-04-13 03:00:00,1.0,6,6.1,9.5,130.0,5,4,SL 2,2018-04-05 14:00:00,0.66,-40.0,6,6,0.78098,0.21902,0.0,11.6312,1.0,4
105,DD02,101069802.0,2018-04-13 04:30:00.000,3.82,220.0,6,18,2018-04-13 03:50:00,1.0,6,6.1,9.5,130.0,5,4,SL 2,2018-04-05 14:00:00,0.66,-40.0,6,6,0.78098,0.21902,0.0,11.6312,1.0,4
106,DD02,101069802.0,2018-04-13 06:30:00.000,3.44,230,6,21,2018-04-13 06:20:00,1.0,6,6.1,9.5,130.0,5,4,SL 2,2018-04-05 14:00:00,0.66,-40.0,6,6,0.78098,0.21902,0.0,11.6312,1.0,4
107,DD02,101069802.0,2018-04-13 07:30:00.000,3.62,230,6,22,2018-04-13 07:05:00,1.0,6,6.1,9.5,130.0,5,4,SL 2,2018-04-05 14:00:00,0.66,-40.0,6,6,0.78098,0.21902,0.0,11.6312,1.0,4
108,DD02,101069802.0,2018-04-13 08:30:00.000,3.55,230,6,23,2018-04-13 07:55:00,1.0,6,6.1,9.5,130.0,5,4,SL 2,2018-04-05 14:00:00,0.66,-40.0,6,6,0.78098,0.21902,0.0,11.6312,1.0,4
109,DD02,101069802.0,2018-12-04 14:30:00.000,4.23,220.0,6,1,2018-12-04 14:10:00,1.0,6,6.7,9.5,130.0,6,3,SL 2,2018-12-04 14:00:00,0.66,-50.0,6,6,0.78098,0.21902,0.0,11.6312,1.0,4
110,DD02,101069802.0,2018-12-04 15:30:00.000,3.75,230.0,6,2,2018-12-04 15:00:00,1.0,6,6.7,9.5,130.0,6,3,SL 2,2018-12-04 14:00:00,0.66,-50.0,6,6,0.78098,0.21902,0.0,11.6312,1.0,4
111,DD02,101069802.0,2018-12-04 16:30:00.000,3.61,250.0,6,3,2018-12-04 15:50:00,1.0,6,6.7,9.5,130.0,6,3,SL 2,2018-12-04 14:00:00,0.66,-50.0,6,6,0.78098,0.21902,0.0,11.6312,1.0,4
112,DD02,101069802.0,2018-12-04 17:30:00.000,3.68,240.0,6,5,2018-12-04 17:30:00,1.0,6,6.7,9.5,130.0,6,3,SL 2,2018-12-04 14:00:00,0.66,-50.0,6,6,0.78098,0.21902,0.0,11.6312,1.0,4
113,DD02,101069802.0,2018-12-04 18:30:00.000,3.51,220.0,6,6,2018-12-04 18:20:00,1.0,6,6.7,9.5,130.0,6,3,SL 2,2018-12-04 14:00:00,0.66,-50.0,6,6,0.78098,0.21902,0.0,11.6312,1.0,4
114,DD02,101069802.0,2018-12-04 19:30:00.000,3.59,230.0,6,7,2018-12-04 19:05:00,1.0,6,6.7,9.5,130.0,6,3,SL 2,2018-12-04 14:00:00,0.66,-50.0,6,6,0.78098,0.21902,0.0,11.6312,1.0,4
115,DD02,101069802.0,2018-12-04 20:30:00.000,3.52,240.0,6,8,2018-12-04 19:50:00,1.0,6,6.7,9.5,130.0,6,3,SL 2,2018-12-04 14:00:00,0.66,-50.0,6,6,0.78098,0.21902,0.0,11.6312,1.0,4
116,DD02,101069802.0,2018-12-04 21:30:00.000,3.66,230.0,6,10,2018-12-04 21:25:00,1.0,6,6.7,9.5,130.0,6,3,SL 2,2018-12-04 14:00:00,0.66,-50.0,6,6,0.78098,0.21902,0.0,11.6312,1.0,4
117,DD02,101069802.0,2018-12-04 22:30:00.000,3.49,220.0,6,11,2018-12-04 22:15:00,1.0,6,6.7,9.5,130.0,6,3,SL 2,2018-12-04 14:00:00,0.66,-50.0,6,6,0.78098,0.21902,0.0,11.6312,1.0,4
118,DD02,101069802.0,2018-12-04 23:30:00.000,3.52,220.0,6,12,2018-12-04 23:00:00,1.0,6,6.5,9.5,130.0,6,2,SL 2,2018-12-04 22:40:00,0.66,-50.0,6,6,0.78098,0.21902,0.0,11.6312,1.0,4
119,DD05,101070781.0,2018-04-17 14:30:00.000,4.95,260,7,1,2018-04-17 14:05:00,1.0,7,6.1,9.0,120.0,7,1,SL 3,2018-04-17 14:00:00,0.66,-40.0,7,7,0.6835800000000001,0.31542000000000003,0.0,12.1821,0.999,3
120,DD05,101070781.0,2018-04-17 15:30:00.000,4.9,250,7,2,2018-04-17 14:55:00,1.0,7,6.1,9.0,120.0,7,1,SL 3,2018-04-17 14:00:00,0.66,-40.0,7,7,0.6835800000000001,0.31542000000000003,0.0,12.1821,0.999,3
121,DD05,101070781.0,2018-04-17 16:30:00.007,5.15,250,7,3,2018-04-17 15:50:00,1.0,7,6.1,9.0,120.0,7,1,SL 3,2018-04-17 14:00:00,0.66,-40.0,7,7,0.6835800000000001,0.31542000000000003,0.0,12.1821,0.999,3
122,DD05,101070781.0,2018-04-17 17:30:00.010,4.89,250,7,5,2018-04-17 17:20:00,1.0,7,6.1,9.0,120.0,7,1,SL 3,2018-04-17 14:00:00,0.66,-40.0,7,7,0.6835800000000001,0.31542000000000003,0.0,12.1821,0.999,3
123,DD05,101070781.0,2018-04-17 18:30:00.017,3.91,240,7,6,2018-04-17 18:15:00,1.0,7,6.1,9.0,122.0,7,1,SL 3,2018-04-17 14:00:00,0.66,-40.0,7,7,0.6835800000000001,0.31542000000000003,0.0,12.1821,0.999,3
124,DD05,101070781.0,2018-04-17 19:30:00.020,4.25,250,7,7,2018-04-17 19:00:00,1.0,7,6.1,9.0,122.0,7,1,SL 3,2018-04-17 14:00:00,0.66,-40.0,7,7,0.6835800000000001,0.31542000000000003,0.0,12.1821,0.999,3
125,DD05,101070781.0,2018-04-17 20:30:00.027,4.14,230,7,8,2018-04-17 19:50:00,1.0,7,6.1,9.0,122.0,7,1,SL 3,2018-04-17 14:00:00,0.66,-40.0,7,7,0.6835800000000001,0.31542000000000003,0.0,12.1821,0.999,3
126,DD05,101070781.0,2018-04-17 21:30:00.030,3.98,240,7,10,2018-04-17 21:30:00,1.0,7,6.1,9.0,122.0,7,1,SL 3,2018-04-17 14:00:00,0.66,-40.0,7,7,0.6835800000000001,0.31542000000000003,0.0,12.1821,0.999,3
127,DD05,101070781.0,2018-04-17 22:30:00.037,4.38,240,7,11,2018-04-17 22:20:00,1.0,7,6.1,9.0,122.0,7,2,SL 3,2018-04-17 22:00:00,0.66,-40.0,7,7,0.6835800000000001,0.31542000000000003,0.0,12.1821,0.999,3
128,DD05,101070781.0,2018-04-17 23:30:00.040,4.68,250,7,12,2018-04-17 23:05:00,1.0,7,6.1,9.0,122.0,7,2,SL 3,2018-04-17 22:00:00,0.66,-40.0,7,7,0.6835800000000001,0.31542000000000003,0.0,12.1821,0.999,3
129,DD05,101070781.0,2018-04-18 00:30:00.047,4.38,240,7,13,2018-04-18 00:00:00,1.0,7,6.1,9.0,122.0,7,2,SL 3,2018-04-17 22:00:00,0.66,-40.0,7,7,0.6835800000000001,0.31542000000000003,0.0,12.1821,0.999,3
130,DD05,101070781.0,2018-04-18 01:30:00.050,4.45,230,7,14,2018-04-18 00:50:00,1.0,7,6.1,9.0,122.0,7,2,SL 3,2018-04-17 22:00:00,0.66,-40.0,7,7,0.6835800000000001,0.31542000000000003,0.0,12.1821,0.999,3
131,DD05,101070781.0,2018-04-18 02:30:00.057,4.62,250,7,16,2018-04-18 02:25:00,1.0,7,6.1,9.0,122.0,7,2,SL 3,2018-04-17 22:00:00,0.66,-40.0,7,7,0.6835800000000001,0.31542000000000003,0.0,12.1821,0.999,3
132,DD05,101070781.0,2018-04-18 03:30:00.060,4.38,250,7,17,2018-04-18 03:15:00,1.0,7,6.1,9.0,122.0,7,2,SL 3,2018-04-17 22:00:00,0.66,-40.0,7,7,0.6835800000000001,0.31542000000000003,0.0,12.1821,0.999,3
133,DD05,101070781.0,2018-04-18 04:30:00.067,4.44,240,7,18,2018-04-18 04:00:00,1.0,7,6.1,9.0,122.0,7,2,SL 3,2018-04-17 22:00:00,0.66,-40.0,7,7,0.6835800000000001,0.31542000000000003,0.0,12.1821,0.999,3
134,DD05,101070781.0,2018-04-18 05:30:00.070,4.44,240,7,20,2018-04-18 05:25:00,1.0,7,6.1,9.0,122.0,7,2,SL 3,2018-04-17 22:00:00,0.66,-40.0,7,7,0.6835800000000001,0.31542000000000003,0.0,12.1821,0.999,3
135,DD05,101070781.0,2018-04-18 06:30:00.077,4.78,240,7,21,2018-04-18 06:15:00,1.0,7,6.1,9.0,122.0,7,3,SL 3,2018-04-18 06:00:00,0.66,-40.0,7,7,0.6835800000000001,0.31542000000000003,0.0,12.1821,0.999,3
136,DD05,101070781.0,2018-04-18 07:30:00.080,4.9,250,7,22,2018-04-18 07:10:00,1.0,7,6.1,9.0,121.0,7,3,SL 3,2018-04-18 06:00:00,0.66,-40.0,7,7,0.6835800000000001,0.31542000000000003,0.0,12.1821,0.999,3
137,DD05,101070781.0,2018-04-18 08:30:00.087,4.95,250,7,23,2018-04-18 07:50:00,1.0,7,6.1,9.0,121.0,7,3,SL 3,2018-04-18 06:00:00,0.66,-40.0,7,7,0.6835800000000001,0.31542000000000003,0.0,12.1821,0.999,3
138,DD05,101070781.0,2018-04-18 09:30:00.090,4.87,250,7,24,2018-04-18 08:40:00,1.0,7,6.1,9.0,122.0,7,3,SL 3,2018-04-18 06:00:00,0.66,-40.0,7,7,0.6835800000000001,0.31542000000000003,0.0,12.1821,0.999,3
139,DD05,101070781.0,2018-04-18 10:30:00.097,4.96,250,7,26,2018-04-18 10:20:00,1.0,7,6.1,9.0,122.0,7,3,SL 3,2018-04-18 06:00:00,0.66,-40.0,7,7,0.6835800000000001,0.31542000000000003,0.0,12.1821,0.999,3
140,DD05,101070781.0,2018-04-18 11:30:00.100,5.0,250,7,27,2018-04-18 11:15:00,1.0,7,6.1,9.0,122.0,7,3,SL 3,2018-04-18 06:00:00,0.66,-40.0,7,7,0.6835800000000001,0.31542000000000003,0.0,12.1821,0.999,3
141,DD05,101070781.0,2018-04-18 12:30:00.107,4.9,250,7,28,2018-04-18 11:55:00,1.0,7,6.1,9.0,121.0,7,3,SL 3,2018-04-18 06:00:00,0.66,-40.0,7,7,0.6835800000000001,0.31542000000000003,0.0,12.1821,0.999,3
142,DD05,101070781.0,2018-04-18 13:30:00.110,4.9,250,7,30,2018-04-18 13:25:00,1.0,7,6.1,9.0,121.0,7,3,SL 3,2018-04-18 06:00:00,0.66,-40.0,7,7,0.6835800000000001,0.31542000000000003,0.0,12.1821,0.999,3
143,DD05,101070732.0,2018-04-18 14:30:00.000,4.82,270,8,1,2018-04-18 14:15:00,1.0,8,6.1,9.0,121.0,8,1,SL 3,2018-04-18 14:00:00,0.66,-40.0,8,8,0.64435,0.35565,0.0,12.3616,1.0,3
144,DD05,101070732.0,2018-04-18 15:30:00.000,4.8,270,8,2,2018-04-18 15:05:00,1.0,8,7.0,10.0,121.0,8,1,SL 3,2018-04-18 14:00:00,0.66,-40.0,8,8,0.64435,0.35565,0.0,12.3616,1.0,3
145,DD05,101070732.0,2018-04-18 16:30:00.007,4.43,260,8,3,2018-04-18 15:55:00,1.0,8,7.0,10.0,121.0,8,1,SL 3,2018-04-18 14:00:00,0.66,-40.0,8,8,0.64435,0.35565,0.0,12.3616,1.0,3
146,DD05,101070732.0,2018-04-18 17:30:00.010,4.2,260,8,5,2018-04-18 17:25:00,1.0,8,7.0,10.0,121.0,8,1,SL 3,2018-04-18 14:00:00,0.66,-40.0,8,8,0.64435,0.35565,0.0,12.3616,1.0,3
147,DD05,101070732.0,2018-04-18 18:30:00.017,3.58,250,8,6,2018-04-18 18:10:00,1.0,8,6.9,10.0,121.0,8,1,SL 3,2018-04-18 14:00:00,0.66,-40.0,8,8,0.64435,0.35565,0.0,12.3616,1.0,3
148,DD05,101070732.0,2018-04-18 19:30:00.020,3.92,240,8,7,2018-04-18 18:50:00,1.0,8,6.8,10.0,121.0,8,1,SL 3,2018-04-18 14:00:00,0.66,-40.0,8,8,0.64435,0.35565,0.0,12.3616,1.0,3
149,DD05,101070732.0,2018-04-18 20:30:00.027,3.86,240,8,9,2018-04-18 20:10:00,1.0,8,6.7,10.0,121.0,8,1,SL 3,2018-04-18 14:00:00,0.66,-40.0,8,8,0.64435,0.35565,0.0,12.3616,1.0,3
150,DD05,101070732.0,2018-04-18 21:30:00.030,3.57,240,8,11,2018-04-18 21:30:00,1.0,8,6.6,10.0,121.0,8,1,SL 3,2018-04-18 14:00:00,0.66,-40.0,8,8,0.64435,0.35565,0.0,12.3616,1.0,3
151,DD05,101070732.0,2018-04-18 22:30:00.037,4.55,240,8,12,2018-04-18 22:20:00,1.0,8,6.6,10.0,121.0,8,2,SL 3,2018-04-18 22:00:00,0.66,-40.0,8,8,0.64435,0.35565,0.0,12.3616,1.0,3
152,DD05,101070732.0,2018-04-18 23:30:00.040,4.61,240,8,13,2018-04-18 23:10:00,1.0,8,6.6,10.0,121.0,8,2,SL 3,2018-04-18 22:00:00,0.66,-40.0,8,8,0.64435,0.35565,0.0,12.3616,1.0,3
153,DD05,101070732.0,2018-04-19 00:30:00.047,4.58,240,8,14,2018-04-18 23:55:00,1.0,8,6.6,10.0,121.0,8,2,SL 3,2018-04-18 22:00:00,0.66,-40.0,8,8,0.64435,0.35565,0.0,12.3616,1.0,3
154,DD05,101070732.0,2018-04-19 01:30:00.050,4.38,230,8,16,2018-04-19 01:30:00,1.0,8,6.6,10.0,121.0,8,3,SL2,2018-04-19 00:55:00,0.66,-50.0,8,8,0.64435,0.35565,0.0,12.3616,1.0,3
155,DD05,101070732.0,2018-04-19 02:30:00.057,4.4,250,8,17,2018-04-19 02:15:00,1.0,8,6.6,10.0,121.0,8,3,SL2,2018-04-19 00:55:00,0.66,-50.0,8,8,0.64435,0.35565,0.0,12.3616,1.0,3
156,DD05,101070732.0,2018-04-19 03:30:00.060,4.47,250,8,18,2018-04-19 03:00:00,1.0,8,6.6,10.0,121.0,8,3,SL2,2018-04-19 00:55:00,0.66,-50.0,8,8,0.64435,0.35565,0.0,12.3616,1.0,3
157,DD05,101070732.0,2018-04-19 04:30:00.067,4.52,250,8,19,2018-04-19 03:45:00,1.0,8,6.6,10.0,121.0,8,3,SL2,2018-04-19 00:55:00,0.66,-50.0,8,8,0.64435,0.35565,0.0,12.3616,1.0,3
158,DD05,101070732.0,2018-04-19 05:30:00.070,4.68,250,8,21,2018-04-19 05:20:00,1.0,8,6.6,10.0,121.0,8,3,SL2,2018-04-19 00:55:00,0.66,-50.0,8,8,0.64435,0.35565,0.0,12.3616,1.0,3
159,DD05,101070732.0,2018-04-19 06:30:00.077,5.44,250,8,22,2018-04-19 06:05:00,1.0,8,6.6,9.5,123.0,8,4,SL2,2018-04-19 06:00:00,0.66,-50.0,8,8,0.64435,0.35565,0.0,12.3616,1.0,3
160,DD05,101070732.0,2018-04-19 07:30:00.080,4.52,250,8,23,2018-04-19 06:50:00,1.0,8,6.6,9.5,123.0,8,4,SL2,2018-04-19 06:00:00,0.66,-50.0,8,8,0.64435,0.35565,0.0,12.3616,1.0,3
161,DD05,101070732.0,2018-04-19 08:30:00.087,4.87,240,8,25,2018-04-19 08:15:00,1.0,8,6.6,9.5,123.0,8,4,SL2,2018-04-19 06:00:00,0.66,-50.0,8,8,0.64435,0.35565,0.0,12.3616,1.0,3
162,DD05,101070732.0,2018-04-19 09:30:00.090,4.7,240,8,26,2018-04-19 09:05:00,1.0,8,6.6,9.5,123.0,8,4,SL2,2018-04-19 06:00:00,0.66,-50.0,8,8,0.64435,0.35565,0.0,12.3616,1.0,3
163,DD05,101070732.0,2018-04-19 10:30:00.097,4.08,240,8,28,2018-04-19 10:30:00,1.0,8,6.6,9.5,123.0,8,4,SL2,2018-04-19 06:00:00,0.66,-50.0,8,8,0.64435,0.35565,0.0,12.3616,1.0,3
164,DD05,101070732.0,2018-04-19 11:30:00.100,4.03,240,8,29,2018-04-19 11:20:00,1.0,8,6.6,9.5,123.0,8,4,SL2,2018-04-19 06:00:00,0.66,-50.0,8,8,0.64435,0.35565,0.0,12.3616,1.0,3
165,DD05,101070732.0,2018-04-19 12:30:00.107,4.57,240,8,30,2018-04-19 12:00:00,1.0,8,6.6,9.5,123.0,8,4,SL2,2018-04-19 06:00:00,0.66,-50.0,8,8,0.64435,0.35565,0.0,12.3616,1.0,3
166,DD05,101070732.0,2018-04-19 13:30:00.110,5.01,240,8,32,2018-04-19 13:20:00,1.0,8,6.6,9.5,123.0,8,4,SL2,2018-04-19 06:00:00,0.66,-50.0,8,8,0.64435,0.35565,0.0,12.3616,1.0,3
167,DD05,101070732.0,2018-04-19 14:30:00.117,4.53,240,8,33,2018-04-19 14:10:00,1.0,8,6.6,9.5,123.0,8,5,SL2,2018-04-19 14:00:00,0.66,-50.0,8,8,0.64435,0.35565,0.0,12.3616,1.0,3
168,DD05,101070732.0,2018-04-19 15:30:00.120,4.59,240,8,34,2018-04-19 14:55:00,1.0,8,6.6,9.5,122.0,8,5,SL2,2018-04-19 14:00:00,0.66,-50.0,8,8,0.64435,0.35565,0.0,12.3616,1.0,3
169,DD05,101071354.0,2018-04-23 16:30:00.000,3.7,230,8,36,2018-04-19 16:20:00,1.0,9,6.3,8.0,121.0,9,1,SL 2,2018-04-23 14:50:00,0.66,-50.0,9,9,0.8495799999999999,0.15042,0.0,12.3874,1.0,5
170,DD05,101071354.0,2018-04-23 17:30:00.000,3.79,230,9,2,2018-04-23 17:30:00,1.0,9,6.3,9.0,121.0,9,1,SL 2,2018-04-23 14:50:00,0.66,-50.0,9,9,0.8495799999999999,0.15042,0.0,12.3874,1.0,5
171,DD05,101071354.0,2018-04-23 18:30:00.000,4.12,230,9,3,2018-04-23 18:20:00,1.0,9,6.3,9.0,121.0,9,1,SL 2,2018-04-23 14:50:00,0.66,-50.0,9,9,0.8495799999999999,0.15042,0.0,12.3874,1.0,5
172,DD05,101071354.0,2018-04-23 19:30:00.000,4.21,230,9,4,2018-04-23 19:05:00,1.0,9,6.3,9.0,121.0,9,1,SL 2,2018-04-23 14:50:00,0.66,-50.0,9,9,0.8495799999999999,0.15042,0.0,12.3874,1.0,5
173,DD05,101071354.0,2018-04-23 20:30:00.000,4.36,230,9,5,2018-04-23 20:00:00,1.0,9,6.3,9.0,121.0,9,1,SL 2,2018-04-23 14:50:00,0.66,-50.0,9,9,0.8495799999999999,0.15042,0.0,12.3874,1.0,5
174,DD05,101071354.0,2018-04-23 21:30:00.000,4.26,230,9,7,2018-04-23 21:25:00,1.0,9,6.3,9.0,121.0,9,1,SL 2,2018-04-23 14:50:00,0.66,-50.0,9,9,0.8495799999999999,0.15042,0.0,12.3874,1.0,5
175,DD05,101071354.0,2018-04-23 22:30:00.000,4.78,260,9,8,2018-04-23 22:10:00,1.0,9,6.3,9.0,122.0,9,2,SL 2,2018-04-23 22:00:00,0.66,-40.0,9,9,0.8495799999999999,0.15042,0.0,12.3874,1.0,5
176,DD05,101071354.0,2018-04-23 23:30:00.000,4.43,250,9,9,2018-04-23 23:05:00,1.0,9,6.3,9.5,122.0,9,2,SL 2,2018-04-23 22:00:00,0.66,-40.0,9,9,0.8495799999999999,0.15042,0.0,12.3874,1.0,5
177,DD05,101071354.0,2018-04-24 00:30:00.000,5.02,240,9,10,2018-04-23 23:55:00,1.0,9,6.3,9.5,122.0,9,2,SL 2,2018-04-23 22:00:00,0.66,-40.0,9,9,0.8495799999999999,0.15042,0.0,12.3874,1.0,5
178,DD05,101071354.0,2018-04-24 01:30:00.000,4.66,240,9,12,2018-04-24 01:30:00,1.0,9,6.3,9.5,122.0,9,2,SL 2,2018-04-23 22:00:00,0.66,-40.0,9,9,0.8495799999999999,0.15042,0.0,12.3874,1.0,5
179,DD05,101071354.0,2018-04-24 02:30:00.000,4.54,250,9,13,2018-04-24 02:20:00,1.0,9,6.3,9.5,122.0,9,2,SL 2,2018-04-23 22:00:00,0.66,-40.0,9,9,0.8495799999999999,0.15042,0.0,12.3874,1.0,5
180,DD05,101071354.0,2018-04-24 03:30:00.000,4.63,240,9,14,2018-04-24 03:20:00,1.0,9,6.3,9.5,121.0,9,2,SL 2,2018-04-23 22:00:00,0.66,-40.0,9,9,0.8495799999999999,0.15042,0.0,12.3874,1.0,5
181,DD05,101071354.0,2018-04-24 04:30:00.000,4.63,250,9,15,2018-04-24 04:00:00,1.0,9,6.3,9.5,121.0,9,2,SL 2,2018-04-23 22:00:00,0.66,-40.0,9,9,0.8495799999999999,0.15042,0.0,12.3874,1.0,5
182,DD05,101071354.0,2018-04-24 05:30:00.000,4.71,250,9,17,2018-04-24 05:20:00,1.0,9,6.3,9.5,121.0,9,2,SL 2,2018-04-23 22:00:00,0.66,-40.0,9,9,0.8495799999999999,0.15042,0.0,12.3874,1.0,5
183,DD05,101071354.0,2018-04-24 06:30:00.000,4.48,250,9,18,2018-04-24 06:10:00,1.0,9,6.3,9.5,121.0,9,3,SL 2,2018-04-24 06:00:00,0.66,-40.0,9,9,0.8495799999999999,0.15042,0.0,12.3874,1.0,5
184,DD05,101071354.0,2018-04-24 07:30:00.000,4.62,230,9,19,2018-04-24 06:55:00,1.0,9,6.5,10.0,121.0,9,3,SL 2,2018-04-24 06:00:00,0.66,-40.0,9,9,0.8495799999999999,0.15042,0.0,12.3874,1.0,5
185,DD05,101071354.0,2018-04-24 08:30:00.000,4.66,230,9,21,2018-04-24 08:30:00,1.0,9,6.5,10.0,121.0,9,3,SL 2,2018-04-24 06:00:00,0.66,-40.0,9,9,0.8495799999999999,0.15042,0.0,12.3874,1.0,5
186,DD05,101071354.0,2018-04-24 09:30:00.000,4.63,240,9,22,2018-04-24 09:15:00,1.0,9,6.5,10.0,121.0,9,3,SL 2,2018-04-24 06:00:00,0.66,-40.0,9,9,0.8495799999999999,0.15042,0.0,12.3874,1.0,5
187,DD05,101071354.0,2018-04-24 10:30:00.000,4.6,240,9,23,2018-04-24 10:05:00,1.0,9,6.5,10.0,121.0,9,3,SL 2,2018-04-24 06:00:00,0.66,-40.0,9,9,0.8495799999999999,0.15042,0.0,12.3874,1.0,5
188,DD05,101071354.0,2018-04-24 11:30:00.000,4.73,240,9,24,2018-04-24 10:50:00,1.0,9,6.5,10.0,126.0,9,3,SL 2,2018-04-24 06:00:00,0.66,-40.0,9,9,0.8495799999999999,0.15042,0.0,12.3874,1.0,5
189,DD05,101071354.0,2018-04-24 12:30:00.000,4.7,240,9,26,2018-04-24 12:30:00,1.0,9,6.5,10.0,126.0,9,3,SL 2,2018-04-24 06:00:00,0.66,-40.0,9,9,0.8495799999999999,0.15042,0.0,12.3874,1.0,5
190,DD05,101071354.0,2018-04-24 13:30:00.000,4.67,240,9,27,2018-04-24 13:20:00,1.0,9,6.5,10.0,126.0,9,3,SL 2,2018-04-24 06:00:00,0.66,-40.0,9,9,0.8495799999999999,0.15042,0.0,12.3874,1.0,5
191,DD02,101072021.0,2018-04-24 14:30:00.000,4.21,240,10,1,2018-04-24 14:05:00,1.0,10,6.5,10.0,126.0,10,1,SL 2,2018-04-24 14:00:00,0.66,-40.0,10,10,0.8775799999999999,0.12242,0.0,12.8274,1.0,3
192,DD02,101072021.0,2018-04-24 15:30:00.000,4.41,240,10,2,2018-04-24 14:50:00,1.0,10,6.5,10.0,126.0,10,1,SL 2,2018-04-24 14:00:00,0.66,-40.0,10,10,0.8775799999999999,0.12242,0.0,12.8274,1.0,3
193,DD02,101072021.0,2018-04-24 16:30:00.000,3.89,240,10,4,2018-04-24 16:30:00,1.0,10,6.5,10.0,126.0,10,1,SL 2,2018-04-24 14:00:00,0.66,-40.0,10,10,0.8775799999999999,0.12242,0.0,12.8274,1.0,3
194,DD02,101072021.0,2018-04-24 17:30:00.000,3.92,240,10,5,2018-04-24 17:25:00,1.0,10,6.5,10.0,126.0,10,1,SL 2,2018-04-24 14:00:00,0.66,-40.0,10,10,0.8775799999999999,0.12242,0.0,12.8274,1.0,3
195,DD02,101072021.0,2018-04-24 18:30:00.000,3.97,240,10,6,2018-04-24 18:10:00,1.0,10,6.5,10.0,126.0,10,1,SL 2,2018-04-24 14:00:00,0.66,-40.0,10,10,0.8775799999999999,0.12242,0.0,12.8274,1.0,3
196,DD02,101072021.0,2018-04-24 19:30:00.000,3.81,240,10,7,2018-04-24 19:00:00,1.0,10,6.5,10.0,126.0,10,1,SL 2,2018-04-24 14:00:00,0.66,-40.0,10,10,0.8775799999999999,0.12242,0.0,12.8274,1.0,3
197,DD02,101072021.0,2018-04-24 20:30:00.000,3.61,250,10,8,2018-04-24 19:45:00,1.0,10,6.5,10.0,126.0,10,1,SL 2,2018-04-24 14:00:00,0.66,-40.0,10,10,0.8775799999999999,0.12242,0.0,12.8274,1.0,3
198,DD02,101072021.0,2018-04-24 21:30:00.000,3.82,250,10,10,2018-04-24 21:25:00,1.0,10,6.5,10.0,126.0,10,1,SL 2,2018-04-24 14:00:00,0.66,-40.0,10,10,0.8775799999999999,0.12242,0.0,12.8274,1.0,3
199,DD02,101072021.0,2018-04-24 22:30:00.000,4.49,240,10,11,2018-04-24 22:10:00,1.0,10,6.5,10.0,123.0,10,2,SL 2,2018-04-24 22:00:00,0.66,-40.0,10,10,0.8775799999999999,0.12242,0.0,12.8274,1.0,3
200,DD02,101072021.0,2018-04-24 23:30:00.000,4.45,240,10,12,2018-04-24 23:00:00,1.0,10,6.5,10.0,123.0,10,2,SL 2,2018-04-24 22:00:00,0.66,-40.0,10,10,0.8775799999999999,0.12242,0.0,12.8274,1.0,3
201,DD02,101072021.0,2018-04-25 00:30:00.000,4.81,250,10,13,2018-04-24 23:55:00,1.0,10,6.5,10.0,123.0,10,2,SL 2,2018-04-24 22:00:00,0.66,-40.0,10,10,0.8775799999999999,0.12242,0.0,12.8274,1.0,3
202,DD02,101072021.0,2018-04-25 01:30:00.000,4.3,240,10,15,2018-04-25 01:20:00,1.0,10,6.5,10.0,123.0,10,2,SL 2,2018-04-24 22:00:00,0.66,-40.0,10,10,0.8775799999999999,0.12242,0.0,12.8274,1.0,3
203,DD02,101072021.0,2018-04-25 02:30:00.000,4.72,240,10,16,2018-04-25 02:05:00,1.0,10,6.5,10.0,123.0,10,2,SL 2,2018-04-24 22:00:00,0.66,-40.0,10,10,0.8775799999999999,0.12242,0.0,12.8274,1.0,3
204,DD02,101072021.0,2018-04-25 03:30:00.000,4.42,240,10,17,2018-04-25 02:55:00,1.0,10,6.5,10.0,123.0,10,2,SL 2,2018-04-24 22:00:00,0.66,-40.0,10,10,0.8775799999999999,0.12242,0.0,12.8274,1.0,3
205,DD02,101072021.0,2018-04-25 04:30:00.000,4.56,240,10,19,2018-04-25 04:30:00,1.0,10,6.5,10.0,123.0,10,2,SL 2,2018-04-24 22:00:00,0.66,-40.0,10,10,0.8775799999999999,0.12242,0.0,12.8274,1.0,3
